date,sentiment_score,relevance_score
2024-07-27,-0.03753345337162564,0.2110781999999999
2024-07-28,0.024839668189582543,0.16884641666666667
2024-07-29,0.12890596841651777,0.23266336170212762
2024-07-30,0.09805716694048511,0.2930872580645161
2024-07-31,0.10799302390700627,0.20546278125
2024-08-01,0.21028959507789302,0.25421421739130434
2024-08-02,0.1274896037130102,0.20872215625
2024-08-03,0.20435425663658216,0.34529513636363635
2024-08-04,0.24500597178712807,0.1674514285714286
2024-08-05,0.033856165589805386,0.2168427142857143
2024-08-06,0.10371430202685562,0.27191012903225814
2024-08-07,0.14492183964957292,0.20474796153846156
2024-08-08,0.19752821243243004,0.13468976315789472
2024-08-09,0.05537619474895324,0.21720295238095236
2024-08-10,0.16651838337568756,0.26636469999999995
2024-08-11,0.2238494037455993,0.2433484285714286
2024-08-12,0.12391902861416021,0.21486337837837838
2024-08-13,0.16012446297378502,0.26015269696969695
2024-08-14,0.2013503018097368,0.2107416052631579
2024-08-15,0.17905302590172775,0.264042875
2024-08-16,0.23161985386497472,0.1577216
2024-08-17,0.07845016827535445,0.31411730000000004
2024-08-18,0.16522705819850989,0.11411016666666667
2024-08-19,0.19120952475207154,0.25529727272727265
2024-08-20,0.16479643267200653,0.23863361111111103
2024-08-21,0.13904737802034944,0.30431525000000004
2024-08-22,0.09598233068363686,0.4614365
