date,sentiment_score,relevance_score
2024-05-21,0.227275187966979,0.18632062500000002
2024-05-22,0.23742584108819376,0.23419541666666668
2024-05-23,0.024061790018693303,0.0981635
2024-05-24,0.1779958443937922,0.20771022222222224
2024-05-25,0.40826095799406253,0.3653055
2024-05-26,0.08119343222783536,0.08939787500000002
2024-05-27,0.34687519691190805,0.20995344444444444
2024-05-28,0.07454767731458319,0.14220085714285716
2024-05-29,0.31869264543481834,0.3807316363636364
2024-05-30,0.1896069880538973,0.2852374761904762
2024-05-31,0.3091634764540595,0.3462158695652174
2024-06-01,0.22928902925422387,0.1311581896551724
2024-06-02,0.1737321434695538,0.10992446511627905
2024-06-03,0.1640634947438901,0.14135136904761905
2024-06-04,0.330411547851102,0.549235
2024-06-05,0.37200232391732063,0.37363066666666667
2024-06-06,0.22834134497912603,0.3620535
2024-06-07,0.3460852578673011,0.2916184285714286
2024-06-08,0.2538949728636194,0.5041295
2024-06-09,0.2539011360037128,0.34403350000000005
2024-06-10,0.24317403645760377,0.4319035
2024-06-11,0.3721063483840171,0.3934963333333333
2024-06-12,0.2773482097175628,0.347865
2024-06-14,0.24705915368610748,0.2361494444444444
2024-06-15,0.04934769043803993,0.11639350000000001
2024-06-17,0.25765979208314566,0.328548
2024-06-18,0.25992567945487277,0.291392
2024-06-19,0.3305397259847909,0.19966166666666665
2024-06-20,0.3229741202085524,0.2732551
2024-06-21,0.26228869220015794,0.3360031428571429
2024-06-22,0.24977721740090328,0.2835462
2024-06-24,0.2795126151949622,0.25784485714285715
2024-06-25,0.04202818108437404,0.153832
2024-06-26,0.32849349943503264,0.18205857142857143
2024-06-27,0.10449231445561773,0.047534
2024-06-28,0.2624245513556082,0.32475275000000003
2024-06-29,0.28672693367662755,0.5774305714285715
2024-06-30,0.3692234300296418,0.4311958571428572
2024-07-01,0.2749505383821837,0.16603685714285715
2024-07-02,0.0937548780071181,0.2648466
2024-07-03,0.31238274680526645,0.25931740000000003
2024-07-04,0.3661194335499079,0.30248766666666665
2024-07-05,0.4145769249158129,0.3805808
2024-07-06,0.482098,0.629492
2024-07-07,0.3998679488014009,0.292967
2024-07-08,0.40146867048307483,0.3479275
2024-07-09,0.384186,0.9545
2024-07-10,0.31102754892833273,0.50869725
2024-07-11,0.37154428651598054,0.3355490555555556
2024-07-12,-0.10027754814326012,0.39527166666666663
2024-07-13,0.28384645711775436,0.6521755
2024-07-14,0.32683867687175144,0.45639339999999995
2024-07-15,0.28190336052398474,0.18514533333333333
2024-07-16,0.31426797092300257,0.33934899999999996
2024-07-17,0.33730011676455457,0.3327503333333333
2024-07-18,0.28506314644177083,0.3857045
2024-07-19,0.2724329102448122,0.2228484
2024-07-20,0.3365294089799805,0.5292105
2024-07-21,0.24467200000000003,0.290361
2024-07-22,0.25580965179808096,0.2886735
2024-07-23,0.4023348937101247,0.2544184
2024-07-24,0.3081220358769477,0.41812712500000004
2024-07-25,0.09208204144073627,0.052560428571428564
2024-07-26,0.3677043654134997,0.30892400000000003
2024-07-29,0.08079472336010261,0.27574242857142856
2024-07-30,0.13209332749703975,0.11886825000000001
2024-07-31,0.32515215655242036,0.3254782
2024-08-01,0.4470133432902613,0.3385415
2024-08-02,0.18649826684212722,0.14387533333333333
2024-08-03,0.5066426946808559,0.3322245
2024-08-04,0.266628,0.524142
2024-08-05,0.23731722793884938,0.20011800000000002
2024-08-06,0.3257639666845394,0.41963357142857144
2024-08-07,0.1468602951575859,0.19948383333333333
2024-08-08,0.18929027068518284,0.3148824
2024-08-09,0.496182,0.602879
2024-08-10,0.045615,0.054359
2024-08-12,0.24935993591283115,0.2160050769230769
2024-08-13,0.33977399726936913,0.3629198
2024-08-14,0.28964652926206524,0.2564241428571429
2024-08-15,0.3264713892043762,0.33575333333333335
2024-08-16,0.3318754104572434,0.3938208
2024-08-17,0.216394,0.069094
2024-08-18,0.710543,0.568435
2024-08-19,0.3132307092612209,0.2824765555555555
2024-08-20,0.27569602959430584,0.443306
2024-08-21,0.060880894178277765,0.183302
