date,open,high,low,close,volume,ma_5,std_5,vwap_5,vwstd_5,bbu_5,bbl_5,vwbbu_5,vwbbl_5,ma_11,std_11,vwap_11,vwstd_11,bbu_11,bbl_11,vwbbu_11,vwbbl_11,ma_21,std_21,vwap_21,vwstd_21,bbu_21,bbl_21,vwbbu_21,vwbbl_21,ma_63,std_63,vwap_63,vwstd_63,bbu_63,bbl_63,vwbbu_63,vwbbl_63,ma_125,std_125,vwap_125,vwstd_125,bbu_125,bbl_125,vwbbu_125,vwbbl_125,ma_251,std_251,vwap_251,vwstd_251,bbu_251,bbl_251,vwbbu_251,vwbbl_251
2014-01-21,403.0,407.8,401.6,407.05,3122100.0,399.174,4.668825334064205,441.5175142817915,4.015170490932828,408.51165066812837,389.8363493318716,449.54785526365714,433.4871732999258,398.1,4.323116931104211,,,406.74623386220844,389.4537661377916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22,408.0,408.06,402.0,404.54,2060500.0,400.574,5.08713377060202,421.47830037977275,4.369637552643805,410.74826754120403,390.399732458796,430.21757548506037,412.73902527448513,399.0918181818182,4.444832546186214,,,407.9814832741906,390.2021530894458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,401.0,406.17,397.79,399.87,3025400.0,401.37399999999997,4.435192216804068,416.63143857818557,3.850505965189353,410.2443844336081,392.50361556639183,424.33245050856425,408.9304266478069,399.25909090909096,4.435489723909743,,,408.13007035691044,390.3881114612715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,398.16,400.2,387.27,387.6,4458400.0,399.73400000000004,7.481465765476685,438.9388238608702,6.8382605384688775,414.6969315309534,384.77106846904667,452.61534493780795,425.2623027839324,397.9572727272727,5.540285355302715,,,409.03784343787817,386.87670201666725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,390.5,394.1,380.49,386.28,3936800.0,397.06800000000004,9.60919195354117,410.26742980974757,8.709747637221518,416.2863839070824,377.8496160929177,427.6869250841906,392.84793453530455,396.6181818181818,6.436321648553347,,,409.49082511528854,383.7455385210751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,387.4,394.74,387.12,394.43,2894500.0,394.544,7.823236542505978,396.63367758649457,6.7717233940054475,410.19047308501194,378.897526914988,410.17712437450547,383.0902307984837,396.3245454545455,6.457682809857373,,,409.23991107426025,383.40917983483075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,392.16,392.85,383.24,384.2,3382300.0,390.476,6.5028324597825735,414.36930214903276,5.649924946162834,403.48166491956516,377.47033508043484,425.6691520413584,403.0694522567071,395.7081818181818,7.288883066947679,,,410.28594795207715,381.13041568428645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30,393.77,406.25,387.7,403.01,10473900.0,391.104,7.681622875408649,503.23722047929834,7.657608495650911,406.46724575081726,375.7407542491827,518.5524374706001,487.9220034879965,396.2054545454546,7.60604412771366,,,411.4175428008819,380.99336629002727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,371.76,375.45,357.76,358.69,16154800.0,385.322,16.63776637653035,559.8811673423329,17.585262439558022,418.5975327530607,352.0464672469393,595.051692221449,524.7106424632168,392.82545454545453,13.638722347519497,578.0989330420801,16.405778787908833,420.1028992404935,365.54800985041555,610.9104906178978,545.2873754662625,394.8633333333334,10.11971755205319,,,415.1027684374398,374.623898229227,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,358.98,360.85,340.1,346.15,10280800.0,377.296,24.076469425561704,550.6933841732307,22.18378014845907,425.4489388511234,329.1430611488766,595.0609444701488,506.32582387631254,388.3118181818182,19.50844833305912,595.3144724996648,20.613435433572345,427.32871484793645,349.2949215156999,636.5413433668095,554.0876016325201,392.39571428571423,14.634956635203466,,,421.6656275561212,363.1258010153073,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,349.59,353.9975,344.02,347.95,4812900.0,368.0,24.770149373792876,518.1031949194801,22.864144768734796,417.5402987475858,318.4597012524142,563.8314844569496,472.37490538201047,383.6154545454546,22.504685895891285,559.9305961123023,21.908730499551204,428.6248263372372,338.606082753672,603.7480571114047,516.1131351131999,390.0866666666667,17.508196175886702,,,425.1030590184401,355.0702743148933,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-05,346.0,349.37,337.73,346.45,4435400.0,360.45,24.34743929040619,477.96658752884053,24.038293107722428,409.14487858081236,311.7551214191876,526.0431737442854,429.89000131339566,378.10636363636365,23.585697052547474,541.2691456346859,22.08209305687723,425.2777577414586,330.93496953126873,585.4333317484403,497.1049595209314,387.84000000000003,19.89515569177584,,,427.6303113835517,348.04968861644835,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-06,347.403,354.82,347.403,354.59,3335700.0,350.76599999999996,5.596380973452295,340.4159043063038,5.794687814667583,361.95876194690453,339.5732380530954,352.00527993563895,328.8265286769686,373.56545454545454,22.782262558243165,530.2943125081142,21.737199119682135,419.12997966194087,328.0009294289682,573.7687107474785,486.8199142687499,385.7714285714286,21.00977398396146,,,427.7909765393515,343.7518806035057,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,358.98,361.8,352.49,361.08,4330500.0,351.24399999999997,6.47542122182168,240.63300258949,6.142001371852712,364.1948424436433,338.2931575563566,252.91700533319542,228.34899984578456,370.0390909090909,21.254375292887584,513.1656025072618,21.10223537134121,412.547841494866,327.5303403233157,555.3700732499442,470.9611317645794,383.8266666666667,21.328007720678798,,,426.4826821080243,341.17065122530914,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,361.61,365.0,359.35,360.87,3449700.0,354.188,6.91194039326278,219.36103830588985,6.219405119892814,368.0118807865255,340.36411921347445,231.79984854567547,206.92222806610422,367.60909090909087,20.562629916693783,478.3066985091551,21.309804583624533,408.73435074247845,326.4838310757033,520.9263076764042,435.6870893419061,381.9152380952381,21.508945957216905,,,424.9331300096719,338.89734618080433,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11,361.842,363.61,356.25,361.79,3222100.0,356.956,6.551112882557972,244.32743981611318,5.293961606861586,370.05822576511594,343.8537742348841,254.91536302983636,233.73951660239,365.38272727272727,19.64421751605757,451.36758495697865,21.37533180415063,404.6711623048424,326.0942922406121,494.1182485652799,408.6169213486774,380.20714285714286,21.620075657327675,,,423.4472941717982,336.9669915424875,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,356.43,357.75,346.32,349.25,6587700.0,357.51599999999996,5.456801260813597,320.9850653636059,5.599049670176783,368.42960252162715,346.6023974783728,332.18316470395945,309.7869660232523,361.2754545454546,17.57813150686752,450.8947350178343,20.72461974084168,396.4317175591896,326.11919153171954,492.3439744995177,409.44549553615093,378.21999999999997,22.481014434406674,,,423.1820288688133,333.25797113118665,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13,347.7,357.2,346.5,357.2,4175000.0,358.038,5.2269178298512315,359.1906669085699,5.27025207133082,368.4918356597025,347.58416434029755,369.7311710512315,348.65016276590825,358.8209090909091,15.857833682155665,434.6998997940943,20.403212530547247,390.5365764552204,327.10524172659774,475.5063248551888,393.8934747329998,376.2990476190476,22.47110030789815,,,421.2412482348439,331.3568470032513,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,359.34,359.34,353.35,357.35,3520200.0,357.29200000000003,4.942663249708285,361.72491087466204,4.928970889508089,367.1773264994166,347.40667350058345,371.58285265367823,351.86696909564586,354.67,6.120998284593951,356.41246746471035,5.854048357233197,366.9119965691879,342.4280034308121,368.12056417917677,344.7043707502439,374.46476190476193,22.365592462317597,,,419.19594682939714,329.7335769801267,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,355.28,355.73,349.45,353.65,4998000.0,355.848,4.683910759185871,379.1404331792403,4.387600045198184,365.21582151837174,346.4801784816283,387.91563326963666,370.3652330888439,354.21181818181816,5.976930346226103,287.3191085506723,5.72975355615873,366.1656788742704,342.25795748936594,298.77861566298975,275.85960143835484,372.457619047619,22.24618549431836,,,416.9499900362557,327.9652480589823,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,352.64,354.54,346.1,347.38,4168100.0,352.966,4.544945544230155,378.7933951550199,3.9146803273640822,362.0558910884603,343.8761089115397,386.62275580974807,370.9640345002917,354.32363636363635,5.820483266409031,262.75279310057334,5.444467739892009,365.96460289645444,342.68266983081827,273.6417285803574,251.86385762078933,369.9704761904762,21.976791275386553,,,413.92405874124927,326.0168936397031,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20,348.8,350.46,344.38,349.8,3492800.0,353.076,4.437919557632553,328.8709673103737,3.8784984780133405,361.9518391152651,344.20016088473494,336.6279642664004,321.11397035434703,354.4918181818182,5.641889432064263,263.5563383982001,5.281675011148523,365.7755970459467,343.20803931768967,274.1196884204972,252.99298837590308,367.2442857142857,20.658496695410523,,,408.56127910510673,325.92729232346466,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,352.44,354.141,346.75,346.76,4210000.0,350.988,4.468396804226085,331.952246552243,3.9309570464510677,359.92479360845215,342.05120639154785,339.81416064514514,324.0903324593409,354.52000000000004,5.598308673162103,272.33609305698116,5.299784747852999,365.71661734632426,343.3233826536758,282.9356625526872,261.73652356127513,364.49285714285713,19.24204748535284,,,402.9769521135628,326.0087621721515,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,345.19,353.0,343.29,351.78,3644700.0,349.874,2.9074696903008155,334.4222674191818,2.6899512679066437,355.68893938060165,344.0590606193984,339.8021699549951,329.0423648833685,354.26454545454544,5.658581736860335,282.72732582497355,5.210111231673134,365.5817089282661,342.9473819808248,293.1475482883198,272.3071033616273,362.20285714285717,17.614023147156747,,,397.4309034371707,326.97481084854365,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,353.0,361.08,351.58,358.32,3736400.0,350.808,4.651034293575763,325.41750850005104,4.251480056250866,360.11006858715155,341.50593141284844,333.9204686125528,316.9145483875493,354.01363636363635,5.380513493575455,289.51586753092045,4.933413301398151,364.77466335078725,343.25260937648545,299.38269413371677,279.6490409281241,360.8085714285714,16.634772702298797,,,394.07811683316896,327.5390260239738,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-26,359.86,364.75,357.17,359.8,3622100.0,353.292,5.585294978782893,333.339291821756,5.087130199824068,364.46258995756574,342.1214100424342,343.5135522214041,323.16503142210786,353.91636363636366,5.252308583332436,299.78956203105326,4.908110103303012,364.42098080302856,343.41174646969876,309.6057822376593,289.97334182444723,359.54761904761904,15.577462535587163,,,390.70254411879336,328.3926939764447,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-27,357.22,360.59,355.5,360.13,3104900.0,355.358,5.873765402194496,334.35466768064344,5.344855716527817,367.105530804389,343.610469195611,345.04437911369905,323.66495624758784,353.76545454545453,5.022271126963314,307.03693141501236,4.817903203291871,363.80999679938117,343.7209122915279,316.6727378215961,297.4011250084286,357.9142857142857,13.38036268993814,,,384.675011094162,331.1535603344094,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,360.6,365.865,357.084,362.1,3882000.0,358.426,3.9519083997502653,340.890540449913,3.492793845027439,366.3298167995005,350.52218320049946,347.8761281399679,333.9049527598581,354.93363636363637,5.350665888891536,307.418794503224,5.275604587967431,365.63496814141945,344.2323045858533,317.9700036791588,296.86758532728913,356.8619047619047,12.008342774524692,,,380.8785903109541,332.84521921285534,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03,358.735,360.96,354.48,359.78,2798300.0,360.02599999999995,1.3540974854183765,337.1144540639329,1.270811487794128,362.7341949708367,357.3178050291632,339.65607703952116,334.5728310883446,355.16818181818184,5.514000032974096,310.9401995168586,5.393439775789631,366.19618188413006,344.1401817522336,321.7270790684379,300.15331996527937,354.80333333333334,5.80466392940514,372.04133537007107,5.751061208022198,366.4126611921436,343.19400547452307,383.5434577861155,360.53921295402665,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04,363.9,365.68,362.46,363.9,2704400.0,361.142,1.8168984561653785,328.6540029709122,1.5896863827796273,364.77579691233075,357.50820308766924,331.83337573647145,325.4746302053529,355.76363636363635,6.096113963382518,315.7607953369878,5.845675223907967,367.9558642904014,343.5714084368713,327.45214578480375,304.0694448891719,355.0514285714286,6.083720313849624,311.6326577609643,6.1496546438917,367.2188691991278,342.8839879437293,323.9319670487477,299.33334847318093,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05,364.13,372.728,363.9,372.37,3848300.0,363.656,5.144670057449338,346.6944771665985,4.881766719407686,373.94534011489867,353.36665988510134,356.4580106054139,336.93094372778313,357.4654545454545,7.81710862613083,319.0485193729218,7.81870573729262,373.09967179771616,341.8312372931929,334.68593084750705,303.4111078983366,356.3,6.812462843935618,289.1753915090826,6.975831235050628,369.9249256878712,342.6750743121288,303.12705397918387,275.22372903898133,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06,374.05,375.33,368.9,372.16,2926600.0,366.062,5.848326256290381,353.05319209936044,5.253810295220927,377.7586525125808,354.3653474874192,363.5608126898023,342.5455715089186,359.7181818181818,8.182069198169739,316.94941106517075,8.083869282184256,376.08232021452125,343.35404342184233,333.11714962953926,300.78167250080224,357.4528571428571,7.355608161707263,284.50639706302536,7.500983240927205,372.16407346627165,342.7416408194426,299.5083635448798,269.50443058117094,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,374.58,374.99,369.531,372.06,2279800.0,368.054,5.857685549772646,333.18475441058735,5.140544886657154,379.76937109954525,356.3386289004547,343.46584418390165,322.90366463727304,361.7418181818182,8.236301133618046,313.29964846714955,8.089485783023084,378.2144204490543,345.2692159145821,329.47862003319574,297.12067690110337,358.67238095238093,7.560334585692734,278.8567667141453,7.595434013527637,373.7930501237664,343.55171178099545,294.04763474120057,263.66589868709,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,372.69,372.73,367.0,370.53,2105800.0,370.204,3.5989206715368045,330.7353226193836,3.1746839142404197,377.4018413430736,363.0061586569264,337.0846904478645,324.38595479090276,363.90272727272725,6.926608247777786,303.7238694084162,6.66826917197575,377.7559437682828,350.0495107771717,317.06040775236767,290.3873310644647,359.43142857142857,7.921525286025747,276.4913126265227,7.915011239159813,375.27447914348005,343.5883779993771,292.3213351048423,260.6612901482031,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,370.99,372.8,367.28,368.82,2246100.0,371.188,1.5118432458474902,331.44450608746934,1.3448497458463222,374.211686491695,368.164313508305,334.13420557916197,328.7548065957767,365.4518181818182,5.749796201922087,300.6399381098093,5.5420490466000105,376.9514105856624,353.95222577797404,311.7240362030093,289.5558400166093,359.79999999999995,8.177976522343553,271.3666059966607,8.213068477820359,376.15595304468707,343.44404695531284,287.79274295230147,254.94046904102,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,366.4,371.16,363.61,370.64,2216600.0,370.842,1.3644852509333718,313.5070527280545,1.218097384731963,373.5709705018667,368.11302949813324,315.9432474975184,311.0708579585905,366.5718181818182,5.411631580552919,296.911192109468,5.207776448610708,377.395081342924,355.74855502071233,307.3267450066894,286.4956392122466,360.2652380952381,8.512935227668445,269.8172324492598,8.540806687158147,377.29110855057496,343.2393676399012,286.8988458235761,252.7356190749435,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,376.62,383.11,368.08,371.51,6829000.0,370.712,1.2320592518278881,407.9356562179517,1.0141116826036523,373.17611850365574,368.24788149634423,409.963879583159,405.9074328527444,367.6363636363636,5.088416792534475,340.7988085917316,4.725671807697745,377.8131972214326,357.4595300512947,350.2501522071271,331.3474649763361,360.72809523809525,8.8572629062526,290.8710967348115,9.054488463574883,378.44262105060045,343.01356942559005,308.9800736619612,272.76211980766175,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,372.8,378.568,371.55,373.74,4402200.0,371.048,1.7929779697516248,442.1011381574033,1.5039366135122294,374.63395593950327,367.46204406049674,445.10901138442773,439.09326493037884,368.87363636363636,4.722175923718519,361.49396386536125,4.340340348188897,378.3179882110734,359.42928451619935,370.17464456173906,352.81328316898345,361.89428571428573,8.882637880398338,290.2971885460939,8.98837148606014,379.6595614750824,344.12900995348906,308.27393151821417,272.3204455739736,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,375.72,378.85,374.88,375.04,2303000.0,371.95,2.472791944344403,433.8176186304393,1.8631074526811107,376.8955838886888,367.0044161113112,437.5438335358015,430.0914037250771,370.04999999999995,4.4711206648894475,353.3810873133849,3.8951583038934054,378.99224132977884,361.1077586702211,361.1714039211717,345.5907707055981,362.74380952380955,9.256465565317376,287.77243360428866,9.258879538748852,381.2567406544443,344.2308783931748,306.2901926817864,269.25467452679095,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,377.32,379.0,375.0,378.77,2483500.0,373.93999999999994,3.21612344290673,423.61489656581887,2.518555980888712,380.3722468858134,367.50775311418647,428.6520085275963,418.5777846040414,371.7763636363636,3.7106745282423828,356.32027570951675,3.180450291092937,379.19771269284837,364.35501457987885,362.6811762917026,349.9593751273309,363.7638095238095,9.796785940394228,288.82960903192503,9.670278160088525,383.35738140459796,344.1702376430211,308.17016535210206,269.489052711748,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,378.77,379.0,369.42,373.23,2646700.0,374.45799999999997,2.722419879448085,406.7684764594509,2.3141584563450484,379.90283975889616,369.0131602411038,411.39679337214096,402.1401595467608,372.62454545454545,2.6429807552702056,360.7475389655464,2.295114980291058,377.91050696508586,367.33858394400505,365.33776892612855,356.1573090049643,364.69619047619045,9.717519990301323,286.5179352850856,9.51247979586939,384.1312304567931,345.2611504955878,305.5428948768244,267.49297569334686,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,370.64,373.0,366.22,368.97,2558500.0,373.95,3.5278676279041665,310.52349033890454,3.0513798584301073,381.0057352558083,366.8942647441917,316.62625005576473,304.42073062204435,372.31545454545454,2.865195852420669,352.81108437821405,2.522956756534194,378.0458462502959,366.5850628406132,357.85699789128245,347.76517086514565,365.7242857142857,8.901747902198007,286.8378183080529,8.600319188645097,383.5277815186817,347.9207899098897,304.0384566853431,269.63717993076267,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,371.0,372.84,358.4,360.62,5414100.0,371.326,6.9462457486051195,344.8241873978359,6.923042331506898,385.21849149721027,357.4335085027898,358.6702720608497,330.9781027348221,371.2663636363637,4.546938030647283,379.14750867107875,4.82077602377377,380.36023969765824,362.1724875750691,388.7890607186263,369.50595662353123,366.2395238095238,8.221065305780366,303.34677190527185,7.887402454681841,382.68165442108454,349.79739319796306,319.12157681463555,287.57196699590816,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,360.09,361.5,348.6,351.85,4873500.0,366.688,10.617990393667506,392.2206205640857,9.143462698499562,387.923980787335,345.452019212665,410.5075459610848,373.9336951670866,369.4290909090909,7.389049268404545,401.10248190714674,7.593486681119382,384.2071894459,354.65099237228185,416.2894552693855,385.915508544908,366.4819047619048,7.674930370399263,314.2748247289127,7.7282210355261665,381.8317655027033,351.13204402110625,329.731266799965,298.81838265786035,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,354.03,358.97,348.84,354.71,4445700.0,361.87600000000003,9.119867323597251,419.72230260520166,7.378444004196179,380.11573464719453,343.63626535280554,434.479190613594,404.9654145968093,367.9909090909091,8.594580216096043,417.60101429183857,8.405515585413482,385.18006952310117,350.80174865871703,434.41204546266556,400.7899831210116,366.6214285714285,7.416582963679675,324.69270069909953,7.695771932320271,381.45459449878786,351.78826264406916,340.08424456374007,309.301156834459,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,357.13,357.6,343.4,343.41,4120700.0,355.91200000000003,9.57759468760388,432.8836066484391,7.745803080352161,375.0671893752078,336.75681062479225,448.3752128091435,417.3920004877348,365.6809090909091,11.329186603234536,426.1488472316246,10.496393205611774,388.3392822973782,343.02253588444,447.14163364284815,405.156060820401,365.9114285714286,8.830018848062767,332.14265903668905,9.294027089190433,383.5714662675541,348.25139087530306,350.7307132150699,313.5546048583082,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,343.15,343.9999,330.88,338.47,5766400.0,349.812,8.86824785400244,446.5734223966631,8.108610767312701,367.5484957080049,332.0755042919951,462.7906439312885,430.35620086203767,362.75636363636363,13.803126655020755,442.83506257692966,12.849140349862578,390.3626169464051,335.15011032632214,468.5333432766548,417.1367818772045,364.89571428571423,10.614617078080908,346.5691613059143,11.593281968522103,386.12494844187603,343.66648012955244,369.7557252429585,323.3825973688701,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,340.05,347.0,336.08,338.29,3986800.0,345.346,7.596070036539912,377.99048789485715,6.830631051394059,360.53814007307983,330.1538599269202,391.65174999764525,364.32922579206905,359.73636363636365,15.254230411742952,401.5916058578819,13.994192077565915,390.24482445984955,329.22790281287774,429.57999001301374,373.6032217027501,363.85571428571427,12.074436455350087,354.3452346964176,12.731401369417608,388.00458719641443,339.7068413750141,379.8080374352528,328.8824319575824,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,342.4,346.29,334.06,336.365,4297500.0,342.249,7.436404036899815,346.5145878112994,6.84531967132743,357.1218080737996,327.3761919262004,360.20522715395424,332.8239484686446,356.3386363636364,15.968857831872098,389.88910164124417,14.210508014952124,388.2763520273806,324.4009206998922,418.3101176711484,361.4680856113399,362.6302380952381,13.48510200890145,360.73295737891107,13.886617538977761,389.600442113041,335.66003407743517,388.5061924568666,332.95972230095555,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,338.09,344.43,338.0,342.99,3600100.0,339.90500000000003,3.1225510404187853,324.14094520240087,2.754729959120541,346.1501020808376,333.65989791916246,329.65040512064195,318.6314852841598,353.425,15.116571205137648,392.91018639305605,13.38222150053867,383.65814241027533,323.1918575897247,419.6746293941334,366.1457433919787,361.8307142857143,14.144169495388821,367.0945036765206,14.217664254039247,390.1190532764919,333.5423752949367,395.5298321845991,338.6591751684421,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,345.99,348.295,340.38,341.96,4475500.0,339.615,2.762191159210463,327.22232056773674,2.4115702903915657,345.1393823184209,334.0906176815791,332.04546114851985,322.39917998695364,350.0786363636364,12.849143179782121,398.65827288771044,11.55375373669198,375.77692272320064,324.38035000407217,421.7657803610944,375.55076541432646,360.7859523809524,14.779702096037703,375.6406653498747,14.554227012460995,390.3453565730278,331.22654818887696,404.7491193747967,346.53221132495275,370.23357142857145,20.71744687900352,,,411.6684651865785,328.7986776705644,,,,,,,,,,,,,,,,,,
2014-04-03,341.82,342.5,328.46,333.62,6399300.0,338.645,3.8872644623205845,341.7538291747355,3.612266268325501,346.41952892464116,330.8704710753588,348.97836171138647,334.5292966380845,346.4777272727273,11.150219137675123,412.5998278989406,10.468303856225262,368.77816554807754,324.17728899737705,433.5364356113911,391.6632201864901,358.9407142857143,15.654213034013825,384.7433996269465,15.355210081377555,390.24914035374195,327.63228821768666,415.4538197897016,354.0329794641914,369.21214285714285,20.913299031537075,,,411.038740920217,327.3855447940687,,,,,,,,,,,,,,,,,,
2014-04-04,335.15,335.44,315.61,323.0,12534600.0,335.587,8.036269034820876,412.92489037706946,7.778535293626862,351.6595380696417,319.51446193035827,428.4819609643232,397.3678197898157,342.2986363636364,10.471210075943404,451.5661263954289,11.455951938786335,363.24105651552316,321.3562162117496,474.4780302730016,428.6542225178562,356.5997619047619,17.179918398830637,416.1541909918318,17.752871399113467,390.9595987024232,322.23992510710065,451.65993379005874,380.64844819360485,368.0464285714286,21.411970054993677,,,410.8703686814159,325.22248846144123,,,,,,,,,,,,,,,,,,
2014-04-07,320.99,324.94,313.13,317.76,7077400.0,331.866,11.250487989417227,414.98772853866956,9.40623405534108,354.36697597883443,309.36502402116554,433.80019664935173,396.1752604279874,338.40227272727276,10.935888478682184,433.0669318796494,11.072296889168484,360.27404968463713,316.5304957699084,455.2115256579864,410.92233810131245,354.01404761904763,18.751127674025984,429.01172575766816,18.872609472340404,391.5163029670996,316.51179227099567,466.75694470234896,391.26650681298736,366.84214285714285,22.073239247981228,,,410.9886213531053,322.6956643611804,,,,,,,,,,,,,,,,,,
